field_151474_i,field_151474_i,0,pressTime
field_74513_e,field_74513_e,0,because _303 wanted me to call it that(Caironater)\n\n(originally {@code pressed})
field_74516_a,field_74516_a,0,keybindArray
field_74514_b,field_74514_b,0,hash
field_74515_c,field_74515_c,0,keyDescription
field_151472_e,field_151472_e,0,keyCodeDefault
field_151471_f,field_151471_f,0,keyCategory
